"id","geom","shape_leng","shape_area","adm3_es","adm3_pcode","adm3_ref","adm3alt1es","adm3alt2es","adm2_es","adm2_pcode","adm1_es","adm1_pcode","adm0_es","adm0_pcode","date","validon","validto","point_x","point_y"
200,"0101000020E6100000E4798C9FA38E53C08085CBAE69092040","0.240333787513","0.00267551376862","Sambú","PA050112","Sambu",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.2287367699","8.01838442072"
201,"0101000020E6100000708876F14F8953C020630B52C05F2140","1.64778945861","0.0515005540952","Santa Fé","PA050113","Santa Fe",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.1455043466","8.68701416387"
202,"0101000020E610000050C4ECC5AA8553C0A0071BEF84862040","0.583937645233","0.0102545376015","Setegantí","PA050114","Seteganti",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.0885481655","8.26273295598"
203,"0101000020E6100000006A631CCB8D53C020C0FBFDFE472040","0.887782100581","0.0146611236028","Taimatí","PA050115","Taimati",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.215521905","8.14061731051"
204,"0101000020E61000001C9CA8FCDA7653C0806850D4F41D1F40","1.97923095421","0.120815382395","Tucutí","PA050116","Tucuti",NULL,NULL,"Chepigana","PA0501","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.8571159026","7.77925426236"
205,"0101000020E610000024350090056B53C0C05B4D34602D1F40","1.74055684324","0.0548785722252","Boca de Cupé","PA050201","Boca de Cupe",NULL,NULL,"Pinogana","PA0502","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.6722145082","7.7943123028"
206,"0101000020E61000007027C8684D6E53C0605BBAB312272040","0.713027887964","0.0112473008764","El Real de Santa María","PA050202","El Real de Santa Maria",NULL,NULL,"Pinogana","PA0502","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.723474689","8.07631456041"
207,"0101000020E6100000B8AF4E4A997D53C020AE4346D1CC2140","1.29042611235","0.0747955468894","Kuna de Wargandí","PA050203","Kuna de Wargandi",NULL,NULL,"Pinogana","PA0502","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.9624810952","8.9000341375"
208,"0101000020E6100000602A00D0957E53C0400D18CA0D232140","2.18755819761","0.0762504454654","Metetí","PA050204","Meteti",NULL,NULL,"Pinogana","PA0502","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.9778938295","8.56846458"
209,"0101000020E610000018EE4EBD7B6053C0C03D247EA5052040","0.408706442865","0.0083332522111","Púcuro","PA050205","Pucuro",NULL,NULL,"Pinogana","PA0502","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.5075524588","8.01102823441"
210,"0101000020E610000060D1E8B0E45B53C0C0E43CEA36501F40","1.80327969374","0.0945756326662","Paya","PA050206",NULL,NULL,NULL,"Pinogana","PA0502","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.4358331941","7.82833448407"
211,"0101000020E6100000D4A39FC4F96953C0E07340E1973B2040","0.305040504578","0.0036060215475","Pinogana","PA050207",NULL,NULL,NULL,"Pinogana","PA0502","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.6558696326","8.1163931266"
212,"0101000020E6100000E81B00C09D5453C0408173A300322040","1.40989954125","0.0421780656019","Yape","PA050208",NULL,NULL,NULL,"Pinogana","PA0502","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.322128296","8.09766112123"
213,"0101000020E61000004C5A8187597053C020CD1944486F2040","0.948115990291","0.032699765474","Yaviza","PA050209",NULL,NULL,NULL,"Pinogana","PA0502","Darién","PA05","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.7554644359","8.21734822097"
214,"0101000020E6100000DC1300F0436153C0607C624FB1532040","1.01414245043","0.0327132972449","Cirilo Guainora","PA060101","Cirilo Guainora",NULL,NULL,"Cémaco","PA0601","Emberá","PA06","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.519771576","8.16346214368"
215,"0101000020E61000000C4E5C2E176D53C020626DD2FC152140","1.75252185672","0.123847060212","Lajas Blancas","PA060102","Lajas Blancas",NULL,NULL,"Cémaco","PA0601","Emberá","PA06","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.7045398618","8.54294450364"
216,"0101000020E61000008CCF821F9E5F53C040B2303B48AA2040","1.29773263185","0.0804318399301","Manuel Ortega","PA060103","Manuel Ortega",NULL,NULL,"Cémaco","PA0601","Emberá","PA06","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.4940260675","8.33258233041"
217,"0101000020E61000001CAE22664A8453C08070CFA114101F40","1.26968949533","0.0632915071505","Jingurudó","PA060201","Jingurudo",NULL,NULL,"Sambú","PA0602","Emberá","PA06","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.0670409526","7.76570370511"
218,"0101000020E610000038756D09E38D53C0C01A36C8F7A01F40","1.21799794101","0.0453259260997","Río Sábalo","PA060202","Rio Sabalo",NULL,NULL,"Sambú","PA0602","Emberá","PA06","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.2169822282","7.90719521361"
219,"0101000020E6100000A8ABA1D3AB1B54C000D6926090CB1F40","0.143811632206","0.00117631639048","Chitré","PA070101","Chitre",NULL,NULL,"Chitré","PA0701","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.4323624686","7.94879294296"
220,"0101000020E61000002460C637831E54C08079EB86D1D11F40","0.247336499374","0.00262884550443","La Arena","PA070102","La Arena",NULL,NULL,"Chitré","PA0701","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.4767589032","7.95490084469"
221,"0101000020E6100000FC3295F8DD1954C08084C00F48F41F40","0.203991079305","0.000892883707789","Llano Bonito","PA070103","Llano Bonito",NULL,NULL,"Chitré","PA0701","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.4041730363","7.98855614293"
222,"0101000020E61000005C6411F4551C54C0C0EA7C61D9FB1F40","0.270289284676","0.00243724170183","Monagrillo","PA070104",NULL,NULL,NULL,"Chitré","PA0701","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.4427461786","7.99594642949"
223,"0101000020E6100000303C722C041A54C0801BE83AC4DD1F40","0.152327688984","0.000647833847722","San Juan Bautista","PA070105","San Juan Bautista",NULL,NULL,"Chitré","PA0701","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.4065047374","7.96656887094"
224,"0101000020E610000084981310143554C0C0895EA138961E40","0.544964015197","0.0117822321344","Chepo","PA070201",NULL,NULL,NULL,"Las Minas","PA0702","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.8293495361","7.64670040264"
225,"0101000020E6100000AC71600BE52F54C080B5B431B4461F40","0.195225747804","0.00224055579186","Chumical","PA070202",NULL,NULL,NULL,"Las Minas","PA0702","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.7483547632","7.81904676118"
226,"0101000020E610000088AC34738F3854C040D6A6F5E3F31E40","0.40114962044","0.00470616949093","El Toro","PA070203","El Toro",NULL,NULL,"Las Minas","PA0702","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.8837554945","7.73817428427"
227,"0101000020E6100000C4DFFFBFB82F54C04069AAC40C111F40","0.409717066207","0.00497024897444","Las Minas","PA070204","Las Minas",NULL,NULL,"Las Minas","PA0702","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.745651245","7.76665026941"
228,"0101000020E61000009855B629213454C080AF6C9AB40A1F40","0.394854592709","0.00595178998479","Leones","PA070205",NULL,NULL,NULL,"Las Minas","PA0702","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.8145241051","7.76045457161"
229,"0101000020E61000008866EC023E3054C00019EEC78EC01E40","0.412088379341","0.00750170540757","Quebrada del Rosario","PA070206","Quebrada del Rosario",NULL,NULL,"Las Minas","PA0702","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.7537848767","7.6880446662"
230,"0101000020E6100000F4D4DB191E2A54C0C0440130BAD31E40","0.184853740485","0.00158786488714","Capurí","PA070301","Capuri",NULL,NULL,"Los Pozos","PA0703","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6580872199","7.70676493652"
231,"0101000020E61000004CDA9CB6892654C000A070A1E5C21E40","0.263363506625","0.00296186264746","El Calabacito","PA070302","El Calabacito",NULL,NULL,"Los Pozos","PA0703","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6021553547","7.69032909632"
232,"0101000020E610000040A03578112A54C040C2F60F1BA71E40","0.268058280216","0.00300305558893","El Cedro","PA070303","El Cedro",NULL,NULL,"Los Pozos","PA0703","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6573162578","7.66318917221"
233,"0101000020E6100000045898405D2654C0C0DE46F675E91E40","0.257783221589","0.00201967868766","La Arena","PA070304","La Arena",NULL,NULL,"Los Pozos","PA0703","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.5994416702","7.72798905189"
234,"0101000020E61000001CBE5FB6712E54C0808FA32AB65B1E40","0.506622011229","0.0128728205829","La Pitalosa","PA070305","La Pitalosa",NULL,NULL,"Los Pozos","PA0703","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.725690454","7.58956209777"
235,"0101000020E6100000D8D3456AB22754C0401E37D087181F40","0.31315600149","0.0027583453047","Los Cerritos","PA070306","Los Cerritos",NULL,NULL,"Los Pozos","PA0703","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6202645952","7.77395558678"
236,"0101000020E6100000C88F16D9DA2C54C0C0A1DEE9B1C01E40","0.299417853108","0.00322453682568","Los Cerros de Paja","PA070307","Los Cerros de Paja",NULL,NULL,"Los Pozos","PA0703","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.7008574219","7.68817868635"
237,"0101000020E6100000949A24AAAA2A54C08025C8A35E111F40","0.348776823934","0.00515943107143","Los Pozos","PA070308","Los Pozos",NULL,NULL,"Los Pozos","PA0703","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6666665418","7.76696258458"
238,"0101000020E6100000401B544B213654C080393765A24C1F40","0.545981518189","0.00819453067872","Cerro Largo","PA070401","Cerro Largo",NULL,NULL,"Ocú","PA0704","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.8457821199","7.82483823919"
239,"0101000020E6100000949BE329A73A54C0800F90DFFC531F40","0.368184243158","0.00553834020135","El Tijera","PA070402","El Tijera",NULL,NULL,"Ocú","PA0704","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.9164528582","7.83201932256"
240,"0101000020E6100000DCA74E73852C54C0C04C63F86ED51F40","0.335307658648","0.00495244555686","Llano Grande","PA070403","Llano Grande",NULL,NULL,"Ocú","PA0704","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6956451672","7.95843113047"
241,"0101000020E610000044889F76A73654C0C0BEC1B7F7AF1F40","0.52672856599","0.00741773019691","Los Llanos","PA070404","Los Llanos",NULL,NULL,"Ocú","PA0704","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.8539711531","7.92184340591"
242,"0101000020E61000004C77F532613154C08028A4F338AA1F40","0.699260574215","0.0136632654764","Ocú","PA070405","Ocu",NULL,NULL,"Ocú","PA0704","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.7715575597","7.91623287858"
243,"0101000020E6100000906EC16B5A3154C0E0F974411C0C2040","0.480567695188","0.00708282157703","Peñas Chatas","PA070406","Penas Chatas",NULL,NULL,"Ocú","PA0704","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.771143855","8.02365307382"
244,"0101000020E61000006C2D415B6E2954C0C0FB242236032040","0.332332524487","0.00428609090563","Cabuya","PA070501",NULL,NULL,NULL,"Parita","PA0705","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.647360624","8.00627237989"
245,"0101000020E610000000E3FFDF5F2854C0C0AA23B71AC71F40","0.180676475573","0.000927536643295","Llano de la Cruz","PA070502","Llano de la Cruz",NULL,NULL,"Parita","PA0705","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6308517455","7.94443784862"
246,"0101000020E6100000D4ADFF4F822754C040A206DD07E31F40","0.239997876464","0.00207162014212","Los Castillos","PA070503","Los Castillos",NULL,NULL,"Parita","PA0705","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6173286435","7.97170968392"
247,"0101000020E610000070D3FF6F652354C0E0C8A7CEB61C2040","0.478504605869","0.00590575770649","París","PA070504","Paris",NULL,NULL,"Parita","PA0705","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.5530662535","8.05608220862"
248,"0101000020E6100000244AD97EA72054C020CF95E383052040","0.559010099198","0.00980157850574","Parita","PA070505",NULL,NULL,NULL,"Parita","PA0705","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.5102231142","8.01077185825"
249,"0101000020E6100000B8B0CC1F6B2554C00047690D85FB1F40","0.220255105804","0.00235949567325","Portobelillo","PA070506",NULL,NULL,NULL,"Parita","PA0705","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.5846633433","7.99562474208"
250,"0101000020E6100000B4FFFF67B32A54C0600A7C8A7E192040","0.35262207215","0.00313210377958","Potuga","PA070507",NULL,NULL,NULL,"Parita","PA0705","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6672000885","8.04979355587"
251,"0101000020E610000078EDFF07B32154C0007C589946AE1F40","0.33075451131","0.00323633563082","El Barrero","PA070601","El Barrero",NULL,NULL,"Pesé","PA0706","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.5265522002","7.92019118884"
252,"0101000020E61000004C91ACC8E72C54C0807B36C2E5811F40","0.304808787048","0.00378419184839","El Ciruelo","PA070602","El Ciruelo",NULL,NULL,"Pesé","PA0706","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.7016469655","7.87685302217"
253,"0101000020E6100000B02056044D2554C040CE0E6AECBD1F40","0.22052234597","0.00213151589625","El Pájaro","PA070603","El Pajaro",NULL,NULL,"Pesé","PA0706","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.5828257409","7.93547216144"
254,"0101000020E6100000B411802C2E2954C0C0D92804E2A41F40","0.251299751969","0.00257428858578","El Pedregoso","PA070604","El Pedregoso",NULL,NULL,"Pesé","PA0706","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6434432269","7.91101843356"
255,"0101000020E6100000487DD13B5F2454C040F96B5B7B741F40","0.374945273702","0.00510264717907","Las Cabras","PA070605","Las Cabras",NULL,NULL,"Pesé","PA0706","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.5683126016","7.86375182005"
256,"0101000020E6100000488848FB6E2754C0009A9DF795961F40","0.104467878043","0.000500172266776","Pesé","PA070606","Pese",NULL,NULL,"Pesé","PA0706","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6161487778","7.89705645465"
257,"0101000020E6100000884104CD8D2754C04015E4541A481F40","0.277999395935","0.0025897858768","Rincón Hondo","PA070607","Rincon Hondo",NULL,NULL,"Pesé","PA0706","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6180298368","7.8204129471"
258,"0101000020E610000020A8779C5D2A54C04070054830651F40","0.380328292821","0.00514452160126","Sabanagrande","PA070608",NULL,NULL,NULL,"Pesé","PA0706","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6619635743","7.84881699117"
259,"0101000020E6100000C400CB0FE62F54C080FF3AA6AD222040","0.254868403183","0.0018496437735","Chupampa","PA070701",NULL,NULL,NULL,"Santa María","PA0707","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.7484168513","8.06773108931"
260,"0101000020E6100000FC6BBAFD242E54C0C0BADB9CC7172040","0.196060477461","0.00186025787148","El Limón","PA070702","El Limon",NULL,NULL,"Santa María","PA0707","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.7210077591","8.04644479925"
261,"0101000020E610000044B54053E52554C0C084BA8396332040","0.265919740442","0.00303628030773","El Rincón","PA070703","El Rincon",NULL,NULL,"Santa María","PA0707","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.5921218998","8.10075771"
262,"0101000020E610000010FDF7C15B2C54C0E0AE7AC522302040","0.29598936425","0.00344213265801","Los Canelos","PA070704","Los Canelos",NULL,NULL,"Santa María","PA0707","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.693100445","8.09401528475"
263,"0101000020E6100000E858476C232954C0401C4C9B342E2040","0.228840010342","0.00161064395812","Santa María","PA070705","Santa Maria",NULL,NULL,"Santa María","PA0707","Herrera","PA07","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.6427870461","8.09024510674"
264,"0101000020E61000005C6B00804D8B53C0A0CB54111C7C2240","2.44423306809","0.0517426284246","Ailigandí","PA080101","Ailigandi",NULL,NULL,"Kuna Yala","PA0801","Kuna Yala","PA08","Panamá","PA","2020-06-15","2021-10-20",NULL,"-78.176605225","9.24240163956"
265,"0101000020E6100000B01800A08EC353C020B9D2C318BD2240","5.06609248737","0.0924313435214","Narganá","PA080102","Nargana",NULL,NULL,"Kuna Yala","PA0801","Kuna Yala","PA08","Panamá","PA","2020-06-15","2021-10-20",NULL,"-79.0555801392","9.36932956645"
266,"0101000020E610000050DED719965C53C02019D4FCDC392140","0.617014168234","0.0102926850818","Puerto Obaldía","PA080103","Puerto Obaldia",NULL,NULL,"Kuna Yala","PA0801","Kuna Yala","PA08","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.4466614349","8.61301412667"
267,"0101000020E6100000B08AFF87787553C0C0FDAA029AFA2140","3.32797600696","0.0516038502013","Tubualá","PA080104","Tubuala",NULL,NULL,"Kuna Yala","PA0801","Kuna Yala","PA08","Panamá","PA","2020-06-15","2021-10-20",NULL,"-77.8354816432","8.98945625627"
268,"0101000020E61000005C100038101354C0C00EA4171D691F40","0.316459902823","0.00284815030902","El Espinal","PA090101","El Espinal",NULL,NULL,"Guararé","PA0901","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.297864914","7.852650041"
269,"0101000020E6100000B8EBBAC12D1854C000827F3BF9141F40","0.208073343723","0.00203677745438","El Hato","PA090102","El Hato",NULL,NULL,"Guararé","PA0901","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.3777927709","7.77048199621"
270,"0101000020E6100000BCF7FF321E1A54C000B5F26073B11E40","0.211828322895","0.00248124271091","El Macano","PA090103","El Macano",NULL,NULL,"Guararé","PA0901","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.408093214","7.67329169732"
271,"0101000020E6100000505D15825E1654C0806717A68D2C1F40","0.129962281503","0.000699625407576","Guararé Arriba","PA090104","Guarare Arriba",NULL,NULL,"Guararé","PA0901","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.349518319","7.79350909727"
272,"0101000020E6100000186E1B63B71154C0C02B7A41623F1F40","0.169405563404","0.00128749982083","Guararé","PA090105","Guarare",NULL,NULL,"Guararé","PA0901","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2768180626","7.81189825352"
273,"0101000020E6100000A456B3470E1154C080AF40A59B591F40","0.171957091114","0.00119858303617","La Enea","PA090106","La Enea",NULL,NULL,"Guararé","PA0901","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2664965869","7.83750780303"
274,"0101000020E6100000A4D032D8A81354C0C0A7C65D2D341F40","0.174100001305","0.00143615011559","La Pasera","PA090107","La Pasera",NULL,NULL,"Guararé","PA0901","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.307180452","7.80095430875"
275,"0101000020E61000002037E243831854C0006DBC3AD7E71E40","0.236458790945","0.00240919834651","Las Trancas","PA090108","Las Trancas",NULL,NULL,"Guararé","PA0901","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.3830117902","7.72640697265"
276,"0101000020E610000000D9D1777E1A54C08026D02D3E071F40","0.228057944604","0.00180279073153","Llano Abajo","PA090109","Llano Abajo",NULL,NULL,"Guararé","PA0901","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.4139689969","7.7570731314"
277,"0101000020E610000004AE09FC3B1554C0C083AFC2A6131F40","0.172957625214","0.00147492630789","Perales","PA090110",NULL,NULL,NULL,"Guararé","PA0901","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.3317861647","7.76919082829"
278,"0101000020E6100000A8D8B1C8861054C0005B0EF87F561E40","0.364894241902","0.00496296472153","Bajo Corral","PA090201","Bajo Corral",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2582265603","7.58447253788"
279,"0101000020E61000005C3F7BA0FC1A54C000E9BF2445591E40","0.543576133094","0.00904378824435","Bayano","PA090202",NULL,NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.4216691211","7.58717782422"
280,"0101000020E610000048699A257B1354C080F01FF9A0E61E40","0.200456626171","0.00144305819753","El Carate","PA090203","El Carate",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.3043912895","7.72522343881"
281,"0101000020E6100000ACA76597921154C040E05E3FB3F11E40","0.106163906193","0.000560832660278","El Cocal","PA090204","El Cocal",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2745722287","7.73603533761"
282,"0101000020E6100000ACDEBADD280E54C0C03F068D81221F40","0.238373947332","0.00214930728077","El Manantial","PA090205","El Manantial",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2212442708","7.78369732237"
283,"0101000020E610000050CAFF3F891454C0809DD82018A31E40","0.255210754741","0.00269400576754","El Muñoz","PA090206","El Munoz",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.320877075","7.65927172968"
284,"0101000020E6100000C8ACFFEF9F1454C0C047F29F11CC1E40","0.115140174025","0.000585885745488","El Pedregoso","PA090207","El Pedregoso",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.32226181","7.69928598324"
285,"0101000020E610000044638C4B471054C040D875B8ABE81E40","0.0945757675936","0.00033377822878","La Laja","PA090208","La Laja",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2543515082","7.72721756191"
286,"0101000020E6100000CC0B00200A1554C040E182659B461E40","0.272015678994","0.00307956111516","La Miel","PA090209","La Miel",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.328742981","7.56895216571"
287,"0101000020E610000088DD679A480C54C0800831463ACD1E40","0.133946883669","0.000822548072052","La Palma","PA090210","La Palma",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.1919313444","7.70041761088"
288,"0101000020E61000000C800038271254C0C03C3CF4E0FF1E40","0.0837941419856","0.000304994829566","La Tiza","PA090211","La Tiza",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.283643723","7.74988156908"
289,"0101000020E61000002880C49B171354C0C09417171B0D1F40","0.127171207983","0.000884345168933","Las Palmitas","PA090212","Las Palmitas",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2983159465","7.76279865343"
290,"0101000020E6100000E45B7077990F54C0802A90B9F6361F40","0.185148163218","0.00139242597015","Las Tablas Abajo","PA090213","Las Tablas Abajo",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2437418554","7.80367555563"
291,"0101000020E6100000D09EFF0FD11154C080665E3FD81B1F40","0.160301732209","0.000819065159936","Las Tablas","PA090214","Las Tablas",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.278385162","7.77719210638"
292,"0101000020E6100000AC1800A0F61554C000E1FBD79D0A1E40","0.546382794377","0.00749559595784","Nuario","PA090215",NULL,NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.3431777955","7.51036775088"
293,"0101000020E6100000A4246B97541654C0C0B55F51CDB41E40","0.143006673721","0.000812445253965","Palmira","PA090216",NULL,NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.3489130541","7.6765644755"
294,"0101000020E6100000842025526B1154C040E8712CA5D81E40","0.107872181152","0.000612720755247","Peña Blanca","PA090217","Pena Blanca",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2721753466","7.71156758733"
295,"0101000020E6100000306500D8731554C0403FAAA90BDD1E40","0.305881083833","0.00267571647233","Río Hondo","PA090218","Rio Hondo",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.3351955417","7.71586480238"
296,"0101000020E6100000A00D41CA3D0F54C0C0848A9B46B51E40","0.363679921263","0.00492849800688","San José","PA090219","San Jose",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2381463657","7.67702715905"
297,"0101000020E6100000949C48308F1154C04022C6D750931E40","0.137330362422","0.000863128841868","San Miguel","PA090220","San Miguel",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2743645391","7.64386307856"
298,"0101000020E610000040E34AAE840D54C0C0A71AAE50F91E40","0.42043117986","0.00389714102949","Santo Domingo","PA090221","Santo Domingo",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2112231952","7.74347183263"
299,"0101000020E61000009027F22A2E1054C08030968DF2F71E40","0.089903560744","0.000353855797748","Sesteadero","PA090222",NULL,NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.2528178563","7.74213620404"
300,"0101000020E6100000FC1420D1081754C0C0F3D325ED691E40","0.26630804632","0.00329462033785","Valle Rico","PA090223","Valle Rico",NULL,NULL,"Las Tablas","PA0902","Los Santos","PA09","Panamá","PA","2020-06-15","2021-10-20",NULL,"-80.3599131406","7.60344370943"
